s,object_type
http://example.com/building/id/109329289b,http://example.com/ontology/Building
http://example.com/building/id/10936321b,http://example.com/ontology/Building
http://example.com/building/id/1093786b,http://example.com/ontology/Building
http://example.com/building/id/1093968b,http://example.com/ontology/Building
http://example.com/building/id/1094300b,http://example.com/ontology/Building
http://example.com/building/id/109466295b,http://example.com/ontology/Building
http://example.com/building/id/109551159b,http://example.com/ontology/Building
http://example.com/building/id/109567779b,http://example.com/ontology/Building
http://example.com/building/id/109592349b,http://example.com/ontology/Building
http://example.com/building/id/109602519b,http://example.com/ontology/Building
http://example.com/building/id/109602615b,http://example.com/ontology/Building
http://example.com/building/id/109602982b,http://example.com/ontology/Building
http://example.com/building/id/109605713b,http://example.com/ontology/Building
http://example.com/building/id/109605819b,http://example.com/ontology/Building
http://example.com/building/id/109610645b,http://example.com/ontology/Building
http://example.com/building/id/109611158b,http://example.com/ontology/Building
http://example.com/building/id/109614577b,http://example.com/ontology/Building
http://example.com/building/id/109621766b,http://example.com/ontology/Building
http://example.com/building/id/109621826b,http://example.com/ontology/Building
http://example.com/building/id/109623478b,http://example.com/ontology/Building
http://example.com/building/id/109635179b,http://example.com/ontology/Building
http://example.com/building/id/109643153b,http://example.com/ontology/Building
http://example.com/building/id/109643546b,http://example.com/ontology/Building
http://example.com/building/id/109645432b,http://example.com/ontology/Building
http://example.com/building/id/109654275b,http://example.com/ontology/Building
http://example.com/building/id/109660658b,http://example.com/ontology/Building
http://example.com/building/id/109706381b,http://example.com/ontology/Building
http://example.com/building/id/109739307b,http://example.com/ontology/Building
http://example.com/building/id/1097449b,http://example.com/ontology/Building
http://example.com/building/id/109803831b,http://example.com/ontology/Building
http://example.com/building/id/109849402b,http://example.com/ontology/Building
http://example.com/building/id/10985b,http://example.com/ontology/Building
http://example.com/building/id/109927361b,http://example.com/ontology/Building
http://example.com/building/id/109928811b,http://example.com/ontology/Building
http://example.com/building/id/109929238b,http://example.com/ontology/Building
http://example.com/building/id/109936565b,http://example.com/ontology/Building
http://example.com/building/id/110002692b,http://example.com/ontology/Building
http://example.com/building/id/110002768b,http://example.com/ontology/Building
http://example.com/building/id/110052638b,http://example.com/ontology/Building
http://example.com/building/id/1102184b,http://example.com/ontology/Building
http://example.com/building/id/110312705b,http://example.com/ontology/Building
http://example.com/building/id/110337899b,http://example.com/ontology/Building
http://example.com/building/id/110384749b,http://example.com/ontology/Building
http://example.com/building/id/110412708b,http://example.com/ontology/Building
http://example.com/building/id/110412780b,http://example.com/ontology/Building
http://example.com/building/id/110437549b,http://example.com/ontology/Building
http://example.com/building/id/1104711b,http://example.com/ontology/Building
http://example.com/building/id/110482572b,http://example.com/ontology/Building
http://example.com/building/id/110513197b,http://example.com/ontology/Building
http://example.com/building/id/110553859b,http://example.com/ontology/Building
http://example.com/building/id/110553965b,http://example.com/ontology/Building
http://example.com/building/id/110589445b,http://example.com/ontology/Building
http://example.com/building/id/110641748b,http://example.com/ontology/Building
http://example.com/building/id/110641844b,http://example.com/ontology/Building
http://example.com/building/id/110643913b,http://example.com/ontology/Building
http://example.com/building/id/11068622b,http://example.com/ontology/Building
http://example.com/building/id/110695595b,http://example.com/ontology/Building
http://example.com/building/id/110713252b,http://example.com/ontology/Building
http://example.com/building/id/110739412b,http://example.com/ontology/Building
http://example.com/building/id/110745512b,http://example.com/ontology/Building
http://example.com/building/id/110832682b,http://example.com/ontology/Building
http://example.com/building/id/110849201b,http://example.com/ontology/Building
http://example.com/building/id/110882950b,http://example.com/ontology/Building
http://example.com/building/id/1108879b,http://example.com/ontology/Building
http://example.com/building/id/110888733b,http://example.com/ontology/Building
http://example.com/building/id/1109136b,http://example.com/ontology/Building
http://example.com/building/id/110921010b,http://example.com/ontology/Building
http://example.com/building/id/110993583b,http://example.com/ontology/Building
http://example.com/building/id/1110048b,http://example.com/ontology/Building
http://example.com/building/id/111031085b,http://example.com/ontology/Building
http://example.com/building/id/1110361b,http://example.com/ontology/Building
http://example.com/building/id/111135289b,http://example.com/ontology/Building
http://example.com/building/id/111135670b,http://example.com/ontology/Building
http://example.com/building/id/111135824b,http://example.com/ontology/Building
http://example.com/building/id/111150373b,http://example.com/ontology/Building
http://example.com/building/id/111150425b,http://example.com/ontology/Building
http://example.com/building/id/111150732b,http://example.com/ontology/Building
http://example.com/building/id/111150737b,http://example.com/ontology/Building
http://example.com/building/id/1111633b,http://example.com/ontology/Building
http://example.com/building/id/111224318b,http://example.com/ontology/Building
http://example.com/building/id/11124688b,http://example.com/ontology/Building
http://example.com/building/id/11124760b,http://example.com/ontology/Building
http://example.com/building/id/1112858b,http://example.com/ontology/Building
http://example.com/building/id/111311567b,http://example.com/ontology/Building
http://example.com/building/id/111311649b,http://example.com/ontology/Building
http://example.com/building/id/111311707b,http://example.com/ontology/Building
